trade date	scheme	security	isin	secname	deal id	trade type	units	price iso	txn net	txn gross	settle date
20251103	128	011945201	INE423A01024	EQ - ADANI ENTERPRISES LTD.	CF2500111280033804	BUY	1039	INR	2471.6046	2474.5705	20251104
20251103	128	012000301	INE522F01014	EQ - COAL INDIA LTD.	CF2500111280033805	BUY	9056	INR	388.411	388.877	20251104
20251103	128	012002901	INE090A01021	EQ - ICICI BANK LTD	CF2500111280033806	BUY	28456	INR	1346.2122	1347.8276	20251104
20251103	128	012020301	INE860A01027	EQ - HCL TECHNOLOGIES LTD.	CF2500111280033807	BUY	4225	INR	1543.4905	1545.342599	20251104
20251103	128	012031201	INE742F01042	EQ - ADANI PORTS AND SPECIAL ECONO	CF2500111280033808	BUY	2943	INR	1444.665	1446.3985	20251104
20251103	128	012038901	INE397D01024	EQ - BHARTI AIRTEL LTD.	CF2500111280033809	BUY	10868	INR	2074.1419	2076.6308	20251104
20251103	128	012043501	INE585B01010	EQ - MARUTI SUZUKI INDIA LTD.	CF2500111280033810	BUY	523	INR	15649.6597	15668.439203	20251104
20251103	128	012047601	INE481G01011	EQ - ULTRATECH CEMENT LTD.	CF2500111280033811	BUY	473	INR	11949.537	11963.876408	20251104
20251103	128	012049201	INE467B01029	EQ - TATA CONSULTANCY SERVICES LTD.	CF2500111280033812	BUY	4073	INR	3016.8217	3020.441801	20251104
20251103	128	012060401	INE669C01036	EQ - TECH MAHINDRA LTD.	CF2500111280033813	BUY	2532	INR	1419.5648	1421.2682	20251104
20251103	128	012086501	INE917I01010	EQ - BAJAJ AUTO LTD.	CF2500111280033814	BUY	442	INR	8922.4072	8933.11401	20251104
20251103	128	012086601	INE918I01026	EQ - BAJAJ FINSERV LTD.	CF2500111280033815	BUY	2276	INR	2081.8696	2084.367799	20251104
20251103	128	012099601	INE123W01016	EQ - SBI LIFE INSURANCE COMPANY LTD	CF2500111280033816	BUY	1789	INR	1971.0094	1973.374598	20251104
20251103	128	012131601	INE646L01027	EQ - INTERGLOBE AVIATION LTD	CF2500111280033817	BUY	871	INR	5696.2796	5703.115099	20251104
20251103	128	012142401	INE795G01014	EQ - HDFC LIFE INSURANCE COMPANY LI	CF2500111280033818	BUY	4279	INR	735.4687	736.351201	20251104
20251103	128	012154201	INE027H01010	EQ - MAX HEALTHCARE INSTITUTE LTD	CF2500111280033819	BUY	2964	INR	1145.1351	1146.509199	20251104
20251103	128	012158201	INE758T01015	EQ - ETERNAL LIMITED	CF2500111280033820	BUY	27767	INR	322.5739	322.9609	20251104
20251103	128	012169501	INE758E01017	EQ - JIO FINANCIAL SERVICES LTD	CF2500111280033821	BUY	13068	INR	306.8122	307.1803	20251104
20251103	151	010443401	INE059A01026	EQ - CIPLA LTD.	CF2500111510002792	SELL	9091	INR	1509.1034	1506.6889	20251104
20251103	151	010443401	INE059A01026	EQ - CIPLA LTD.	CF2500111510002797	SELL	9091	INR	1509.1175	1506.703	20251104
20251103	151	010443401	INE059A01026	EQ - CIPLA LTD.	CF2500111510002789	SELL	10000	INR	1504.4426	1502.0355	20251104
20251103	151	010443401	INE059A01026	EQ - CIPLA LTD.	CF2500111510002795	SELL	11818	INR	1503.4097	1501.0043	20251104
20251103	151	010448501	INE044A01036	EQ - SUN PHARMACEUTICALS INDUSTRIES	CF2500111510002793	SELL	5000	INR	1699.81	1696.4104	20251104
20251103	151	010448501	INE044A01036	EQ - SUN PHARMACEUTICALS INDUSTRIES	CF2500111510002790	SELL	5000	INR	1699.9468	1696.207	20251104
20251103	151	010448501	INE044A01036	EQ - SUN PHARMACEUTICALS INDUSTRIES	CF2500111510002798	SELL	5000	INR	1699.9928	1696.5929	20251104
20251103	151	010448501	INE044A01036	EQ - SUN PHARMACEUTICALS INDUSTRIES	CF2500111510002796	SELL	5000	INR	1700.0464	1696.3063	20251104
20251103	151	012037701	INE102D01028	EQ - GODREJ CONSUMER PRODUCTS LTD	CF2500111510002794	SELL	5833	INR	1170.4956	1167.920599	20251104
20251103	151	012037701	INE102D01028	EQ - GODREJ CONSUMER PRODUCTS LTD	CF2500111510002791	SELL	6167	INR	1172.4732	1169.8938	20251104
20251103	153	2902136181125	INE238AD6AA7	CD - AXIS BANK LIMITED  18/11/2025	CF2500111530001528	SELL	10000000	INR	99.7622	99.7622	20251103
20251103	153	2902136181125	INE238AD6AA7	CD - AXIS BANK LIMITED  18/11/2025	CF2500111530001527	SELL	10000000	INR	99.7622	99.7622	20251103
20251103	153	2920018020226	INE692A16KD7	CD - UNION BANK OF INDIA - 02/02/2026	CF2500111530001525	BUY	15000000	INR	98.5286	98.5298	20251103
20251103	153	2920019141125	INE095A166A7	CD - INDUSIND BANK - 14/11/2025	CF2500111530001526	SELL	20000000	INR	99.821	99.821	20251103
20251103	156	27182D271125	IN002025Y099	182 DAYS T-BILL - 27/11/2025	CF2500111560000620	BUY	1500000	INR	99.6609	99.6609	20251104
20251103	160	012045301	INE220G01021	EQ - JINDAL STAINLESS LTD.	CF2500111600005224	BUY	50000	INR	755.6687	757.3311	20251104
20251103	160	012087501	INE584A01023	EQ - NMDC LTD.	CF2500111600005222	SELL	500000	INR	76.199	76.0314	20251104
20251103	160	012119001	INE301O01023	EQ - NATIONAL SECURITIES DEPOSITORY LIMITED	CF2500111600005225	SELL	14285	INR	1130.3019	1127.8219	20251104
20251103	160	012119001	INE301O01023	EQ - NATIONAL SECURITIES DEPOSITORY LIMITED	CF2500111600005223	SELL	77680	INR	1134.6754	1132.1792	20251104
20251103	161	010626301	INE263A01024	EQ - BHARAT ELECTRONICS LTD.	CF2500111610000788	SELL	52205	INR	422	421.0716	20251104
20251103	161	012077301	INE540H01012	EQ - VOLTAMP TRANSFORMERS LTD.	CF2500111610000789	BUY	4	INR	7369.25	7385.4625	20251104
20251103	161	012099101	INE342J01019	EQ - ZF COMMERCIAL VEHICLE CONTROL SYSTEMS INDIA LTD	CF2500111610000790	BUY	26	INR	12594.3462	12614.496969	20251104
20251103	163	010208201	INE721A01047	EQ - SHRIRAM FINANCE LTD	CF2500111630000760	SELL	50000	INR	790.4575	788.7185	20251104
20251103	163	010214201	INE171A01029	EQ - FEDERAL BANK LTD.	CF2500111630000764	BUY	46628	INR	237.8416	238.3648	20251104
20251103	163	010214201	INE171A01029	EQ - FEDERAL BANK LTD.	CF2500111630000761	BUY	53372	INR	237.8376	238.3608	20251104
20251103	163	012002001	INE036D01028	EQ - KARUR VYSYA BANK LTD.	CF2500111630000762	SELL	100000	INR	253.6757	253.1177	20251104
20251103	163	012119001	INE301O01023	EQ - NATIONAL SECURITIES DEPOSITORY LIMITED	CF2500111630000765	SELL	21000	INR	1131.8651	1129.3751	20251104
20251103	163	012119001	INE301O01023	EQ - NATIONAL SECURITIES DEPOSITORY LIMITED	CF2500111630000763	SELL	21000	INR	1131.9165	1129.4263	20251104
20251103	176	2821830250926	INE549K14CC2	CP - MUTHOOT FINCORP LIMITED - 25/09/2026	CF2500111760000470	BUY	2500000	INR	92.7514	92.7514	20251103
20251103	177	010214201	INE171A01029	EQ - FEDERAL BANK LTD.	CF2500111770002263	BUY	9326	INR	237.8416	238.3648	20251104
20251103	177	010214201	INE171A01029	EQ - FEDERAL BANK LTD.	CF2500111770002264	BUY	10674	INR	237.8376	238.3608	20251104
20251103	190	010204301	INE028A01039	EQ - BANK OF BARODA	CF2500111900001675	BUY	125000	INR	291.6058	292.189	20251104
20251103	190	010204301	INE028A01039	EQ - BANK OF BARODA	CF2500111900001668	BUY	125000	INR	291.6217	292.2632	20251104
20251103	190	010213601	INE238A01034	EQ - AXIS BANK LTD.	CF2500111900001676	BUY	50000	INR	1235.9641	1238.6832	20251104
20251103	190	010213601	INE238A01034	EQ - AXIS BANK LTD.	CF2500111900001669	BUY	50000	INR	1236.0434	1238.7626	20251104
20251103	190	010216601	INE040A01034	EQ - HDFC BANK LIMITED	CF2500111900001670	SELL	25000	INR	992.5239	990.3404	20251104
20251103	190	010600901	INE640A01023	EQ - SKF INDIA LTD.	CF2500111900001671	SELL	2616	INR	2125.3016	2121.901199	20251104
20251103	190	672167001	INE041025011	REIT- EMBASSY OFFICE PARKS	CF2500111900001672	SELL	23645	INR	432.5197	431.871	20251104
20251103	190	672167101	INE0CCU25019	REIT- MINDSPACE BUSINESS PARKS	CF2500111900001673	SELL	13530	INR	465.6672	464.7359	20251104
20251103	190	672182801	INE1JAR25012	REIT- KNOWLEDGE REALTY TRUST REIT	CF2500111900001674	SELL	21803	INR	115.2145	114.9841	20251104
20251103	190	672182801	INE1JAR25012	REIT- KNOWLEDGE REALTY TRUST REIT	CF2500111900001677	SELL	37059	INR	115.5189	115.2879	20251104
20251103	193	010214201	INE171A01029	EQ - FEDERAL BANK LTD.	CF2500111930002377	BUY	294268	INR	237.8376	238.3608	20251104
20251103	193	010214201	INE171A01029	EQ - FEDERAL BANK LTD.	CF2500111930002379	BUY	305732	INR	237.8416	238.3648	20251104
20251103	193	012089501	INE791I01019	EQ - BRIGADE ENTERPRISES LTD.	CF2500111930002378	BUY	25000	INR	1045.7928	1047.466	20251104
20251103	209	010100301	INE038A01020	EQ - HINDALCO INDUSTRIES LTD.	CF2500112090044858	BUY	8400	INR	850.0083	851.0708	20251104
20251103	209	010201601	INE476A01022	EQ - CANARA BANK	CF2500112090044859	SELL	27000	INR	139.913	139.7522	20251104
20251103	209	010204201	INE084A01016	EQ - BANK OF INDIA	CF2500112090044860	SELL	5200	INR	142.5	142.3362	20251104
20251103	209	010205601	INE0J1Y01017	EQ - LIC OF INDIA	CF2500112090044861	BUY	4900	INR	905.4785	906.6103	20251104
20251103	209	010205601	INE0J1Y01017	EQ - LIC OF INDIA	CF2500112090044899	BUY	66500	INR	919.0313	920.18	20251104
20251103	209	010207501	INE237A01028	EQ - KOTAK MAHINDRA BANK LTD.	CF2500112090044862	BUY	400	INR	2101.8	2104.4272	20251104
20251103	209	010208201	INE721A01047	EQ - SHRIRAM FINANCE LTD	CF2500112090044863	SELL	2475	INR	791.1333	790.223498	20251104
20251103	209	010213601	INE238A01034	EQ - AXIS BANK LTD.	CF2500112090044864	BUY	40625	INR	1233.3497	1234.8913	20251104
20251103	209	010214201	INE171A01029	EQ - FEDERAL BANK LTD.	CF2500112090044865	SELL	110000	INR	237.4379	237.1649	20251104
20251103	209	010214201	INE171A01029	EQ - FEDERAL BANK LTD.	CF2500112090044900	SELL	110000	INR	237.5753	237.3021	20251104
20251103	209	010423401	INE326A01037	EQ - LUPIN LTD.	CF2500112090044866	BUY	1700	INR	1987.7482	1990.2328	20251104
20251103	209	010432901	INE242A01010	EQ - INDIAN OIL CORPORATION LTD.	CF2500112090044867	SELL	24375	INR	168.176	167.9826	20251104
20251103	209	010433201	INE129A01019	EQ - GAIL ( INDIA )LTD.	CF2500112090044868	SELL	3150	INR	183.7096	183.4984	20251104
20251103	209	010600401	INE271C01023	EQ - DLF LTD.	CF2500112090044901	BUY	7425	INR	774.6587	775.627	20251104
20251103	209	010600401	INE271C01023	EQ - DLF LTD.	CF2500112090044869	BUY	14025	INR	776.4538	777.4243	20251104
20251103	209	010626301	INE263A01024	EQ - BHARAT ELECTRONICS LTD.	CF2500112090044870	SELL	2850	INR	421.2405	420.7561	20251104
20251103	209	010626301	INE263A01024	EQ - BHARAT ELECTRONICS LTD.	CF2500112090044902	SELL	4275	INR	421.26	420.7756	20251104
20251103	209	010802201	INE081A01020	EQ - TATA STEEL LTD.	CF2500112090044903	BUY	5500	INR	182.6478	182.8761	20251104
20251103	209	010802201	INE081A01020	EQ - TATA STEEL LTD.	CF2500112090044871	BUY	5500	INR	182.9	183.1286	20251104
20251103	209	010807201	INE267A01025	EQ - HINDUSTAN ZINC LTD.	CF2500112090044872	BUY	9800	INR	480.5033	481.1039	20251104
20251103	209	010808601	INE114A01011	EQ - STEEL AUTHORITY OF INDIA LTD.	CF2500112090044873	BUY	18800	INR	140.1788	140.354	20251104
20251103	209	010808601	INE114A01011	EQ - STEEL AUTHORITY OF INDIA LTD.	CF2500112090044904	BUY	319600	INR	138.0097	138.1822	20251104
20251103	209	011800901	INE323A01026	EQ - BOSCH LTD.	CF2500112090044874	BUY	50	INR	36677.1	36722.9464	20251104
20251103	209	011800901	INE323A01026	EQ - BOSCH LTD.	CF2500112090044905	BUY	50	INR	36694.8	36740.6684	20251104
20251103	209	011804401	INE066A01021	EQ - EICHER MOTORS LTD	CF2500112090044875	SELL	175	INR	7010	7001.938514	20251104
20251103	209	011807501	INE775A01035	EQ - SAMVARDHANA MOTHERSON INTL LTD	CF2500112090044906	BUY	6150	INR	105.3864	105.518101	20251104
20251103	209	011807501	INE775A01035	EQ - SAMVARDHANA MOTHERSON INTL LTD	CF2500112090044876	BUY	6150	INR	105.4602	105.592	20251104
20251103	209	011901101	INE239A01024	EQ - NESTLE INDIA LTD.	CF2500112090044877	BUY	6000	INR	1261.6095	1263.1865	20251104
20251103	209	011901801	INE030A01027	EQ - HINDUSTAN UNILEVER LTD	CF2500112090044878	BUY	3300	INR	2454.9089	2457.9775	20251104
20251103	209	011912701	INE437A01024	EQ - APOLLO HOSPITALS ENTERPRISE LT	CF2500112090044879	SELL	125	INR	7716.5	7707.62608	20251104
20251103	209	011923601	INE548A01028	EQ - HFCL LTD	CF2500112090044880	BUY	141900	INR	77.514	77.6108	20251104
20251103	209	012002901	INE090A01021	EQ - ICICI BANK LTD	CF2500112090044907	BUY	17500	INR	1345.4727	1347.1545	20251104
20251103	209	012002901	INE090A01021	EQ - ICICI BANK LTD	CF2500112090044881	BUY	36400	INR	1344.2359	1345.9161	20251104
20251103	209	012055601	INE040H01021	EQ - SUZLON ENERGY LTD.	CF2500112090044908	BUY	16000	INR	58.9649	59.0386	20251104
20251103	209	012055601	INE040H01021	EQ - SUZLON ENERGY LTD.	CF2500112090044882	BUY	64000	INR	59.0947	59.1685	20251104
20251103	209	012055601	INE040H01021	EQ - SUZLON ENERGY LTD.	CF2500112090044912	BUY	128000	INR	59.1791	59.253	20251104
20251103	209	012058201	INE343H01029	EQ - SOLAR INDUSTRIES INDIA LTD.	CF2500112090044909	BUY	375	INR	13971.4613	13988.925593	20251104
20251103	209	012058201	INE343H01029	EQ - SOLAR INDUSTRIES INDIA LTD.	CF2500112090044883	BUY	825	INR	14089.0933	14106.704597	20251104
20251103	209	012086601	INE918I01026	EQ - BAJAJ FINSERV LTD.	CF2500112090044884	BUY	250	INR	2079.5	2082.09928	20251104
20251103	209	012087501	INE584A01023	EQ - NMDC LTD.	CF2500112090044885	BUY	67500	INR	76.2486	76.3439	20251104
20251103	209	012100001	INE572E01012	EQ - PNB HOUSING FINANCE LTD.	CF2500112090044886	BUY	3900	INR	941.0839	942.2602	20251104
20251103	209	012104801	INE121E01018	EQ - JSW ENERGY LTD	CF2500112090044887	SELL	2000	INR	533.4	532.7866	20251104
20251103	209	012107101	INE797F01020	EQ - JUBILANT FOODWORKS LTD.	CF2500112090044888	SELL	1250	INR	600.9288	600.2378	20251104
20251103	209	012110601	INE522D01027	EQ - MANAPPURAM FINANCE LTD.	CF2500112090044889	BUY	12000	INR	269.375	269.7117	20251104
20251103	209	012131101	INE092T01019	EQ - IDFC FIRST BANK LTD	CF2500112090044890	SELL	9275	INR	82.095	82.0006	20251104
20251103	209	012131601	INE646L01027	EQ - INTERGLOBE AVIATION LTD	CF2500112090044891	BUY	12450	INR	5670.4409	5677.5289	20251104
20251103	209	012136201	INE726G01019	EQ - ICICI PRUDENTIAL LIFE INSURA L	CF2500112090044892	BUY	11100	INR	598.6057	599.3539	20251104
20251103	209	012140101	INE674K01013	EQ - ADITYA BIRLA CAPITAL LTD	CF2500112090044893	BUY	145700	INR	331.8496	332.2644	20251104
20251103	209	012140501	INE974X01010	EQ - TUBE INVESTMENTS OF INDIA LTD	CF2500112090044894	BUY	1000	INR	3034.5508	3038.3439	20251104
20251103	209	012158201	INE758T01015	EQ - ETERNAL LIMITED	CF2500112090044895	BUY	101850	INR	315.7266	316.1212	20251104
20251103	209	012160601	INE303R01014	EQ - KALYAN JEWELLERS INDIA LTD.	CF2500112090044896	BUY	28200	INR	516.4607	517.1062	20251104
20251103	209	012160801	INE670K01029	EQ - LODHA DEVELOPERSLIMITED	CF2500112090044910	BUY	2250	INR	1222.8416	1224.370098	20251104
20251103	209	012160801	INE670K01029	EQ - LODHA DEVELOPERSLIMITED	CF2500112090044897	BUY	2700	INR	1232.2484	1233.7887	20251104
20251103	209	012164801	INE982J01020	EQ - ONE 97 COMMUNICATIONS LTD	CF2500112090044898	SELL	22475	INR	1286.3697	1284.8904	20251104
20251103	209	012164801	INE982J01020	EQ - ONE 97 COMMUNICATIONS LTD	CF2500112090044911	SELL	55825	INR	1288.7464	1287.2644	20251104
20251103	209	ABCAPNSENOV2025FUT		ABCAPNSENOV2025FUT-NOV Series 	DT2500112090093314	SELL	145700	INR	334.0106	333.9104	
20251103	209	APOLHNSENOV2025FUT		APOLHNSENOV2025FUT-NOV Series 	DT2500112090093315	BUY	125	INR	7740	7740.774	
20251103	209	BELNSENOV2025FUT		BELNSENOV2025FUT-NOV Series 	DT2500112090093289	BUY	2850	INR	422.65	422.6922	
20251103	209	BELNSENOV2025FUT		BELNSENOV2025FUT-NOV Series 	DT2500112090093288	BUY	4275	INR	422.65	422.692199	
20251103	209	BJFINNSENOV2025FUT		BJFINNSENOV2025FUT-NOV Series 	DT2500112090093317	SELL	250	INR	2092.9	2092.2722	
20251103	209	BOINSENOV2025FUT		BOINSENOV2025FUT-NOV Series 	DT2500112090093287	BUY	5200	INR	142.89	142.9042	
20251103	209	CNBNSENOV2025FUT		CNBNSENOV2025FUT-NOV Series 	DT2500112090093265	BUY	27000	INR	140.33	140.344	
20251103	209	DLFNSENOV2025FUT		DLFNSENOV2025FUT-NOV Series 	DT2500112090093267	SELL	7425	INR	780.9111	780.676899	
20251103	209	DLFNSENOV2025FUT		DLFNSENOV2025FUT-NOV Series 	DT2500112090093266	SELL	14025	INR	781.3529	781.1185	
20251103	209	EICHRNSENOV2025FUT		EICHRNSENOV2025FUT-NOV Series 	DT2500112090093268	BUY	175	INR	7034	7034.703429	
20251103	209	FEDBKNSENOV2025FUT		FEDBKNSENOV2025FUT-NOV Series 	DT2500112090093290	BUY	110000	INR	238.1559	238.1797	
20251103	209	FEDBKNSENOV2025FUT		FEDBKNSENOV2025FUT-NOV Series 	DT2500112090093270	BUY	110000	INR	238.3232	238.347	
20251103	209	GAILNSENOV2025FUT		GAILNSENOV2025FUT-NOV Series 	DT2500112090093291	BUY	3150	INR	184.36	184.3784	
20251103	209	HFCLNSENOV2025FUT		HFCLNSENOV2025FUT-NOV Series 	DT2500112090093292	SELL	141900	INR	78.005	77.9816	
20251103	209	HININSENOV2025FUT		HININSENOV2025FUT-NOV Series 	DT2500112090093293	SELL	8400	INR	855.3833	855.1267	
20251103	209	HLELNSENOV2025FUT		HLELNSENOV2025FUT-NOV Series 	DT2500112090093294	SELL	3300	INR	2451.3364	2450.601	
20251103	209	HZINCNSENOV2025FUT		HZINCNSENOV2025FUT-NOV Series 	DT2500112090093295	SELL	9800	INR	483.6813	483.5362	
20251103	209	ICICINSENOV2025FUT		ICICINSENOV2025FUT-NOV Series 	DT2500112090093297	SELL	17500	INR	1353.888	1353.4819	
20251103	209	ICICINSENOV2025FUT		ICICINSENOV2025FUT-NOV Series 	DT2500112090093296	SELL	36400	INR	1352.7096	1352.3038	
20251103	209	ICIPRNSENOV2025FUT		ICIPRNSENOV2025FUT-NOV Series 	DT2500112090093298	SELL	11100	INR	602.525	602.3443	
20251103	209	IDFCBNSENOV2025FUT		IDFCBNSENOV2025FUT-NOV Series 	DT2500112090093299	BUY	9275	INR	82.39	82.398201	
20251103	209	INDIGNSENOV2025FUT		INDIGNSENOV2025FUT-NOV Series 	DT2500112090093300	SELL	12450	INR	5706.0904	5704.3786	
20251103	209	IOCNSENOV2025FUT		IOCNSENOV2025FUT-NOV Series 	DT2500112090093301	BUY	24375	INR	168.734	168.7508	
20251103	209	JSWENNSENOV2025FUT		JSWENNSENOV2025FUT-NOV Series 	DT2500112090093271	BUY	2000	INR	535.325	535.3785	
20251103	209	JUBLFNSENOV2025FUT		JUBLFNSENOV2025FUT-NOV Series 	DT2500112090093272	BUY	1250	INR	603	603.060304	
20251103	209	KALYANKJILNSENOV2025FUT		KALYANKJILNSENOV2025FUT-NOV Series 	DT2500112090093273	SELL	28200	INR	519.7729	519.617	
20251103	209	KOTAKNSENOV2025FUT		KOTAKNSENOV2025FUT-NOV Series 	DT2500112090093274	SELL	400	INR	2113.5	2112.866	
20251103	209	LICINSENOV2025FUT		LICINSENOV2025FUT-NOV Series 	DT2500112090093276	SELL	4900	INR	911.1929	910.9196	
20251103	209	LICINSENOV2025FUT		LICINSENOV2025FUT-NOV Series 	DT2500112090093275	SELL	66500	INR	924.9747	924.6973	
20251103	209	LODHANSENOV2025FUT		LODHANSENOV2025FUT-NOV Series 	DT2500112090093278	SELL	2250	INR	1229.98	1229.611102	
20251103	209	LODHANSENOV2025FUT		LODHANSENOV2025FUT-NOV Series 	DT2500112090093277	SELL	2700	INR	1239.9333	1239.5614	
20251103	209	LUPINNSENOV2025FUT		LUPINNSENOV2025FUT-NOV Series 	DT2500112090093302	SELL	1700	INR	1999.15	1998.5503	
20251103	209	MANAPNSENOV2025FUT		MANAPNSENOV2025FUT-NOV Series 	DT2500112090093303	SELL	12000	INR	270.425	270.3439	
20251103	209	MICONSENOV2025FUT		MICONSENOV2025FUT-NOV Series 	DT2500112090093263	SELL	50	INR	36877.5	36866.4368	
20251103	209	MICONSENOV2025FUT		MICONSENOV2025FUT-NOV Series 	DT2500112090093264	SELL	50	INR	36940	36928.918	
20251103	209	MOTHRNSENOV2025FUT		MOTHRNSENOV2025FUT-NOV Series 	DT2500112090093305	SELL	6150	INR	106.1	106.0682	
20251103	209	MOTHRNSENOV2025FUT		MOTHRNSENOV2025FUT-NOV Series 	DT2500112090093304	SELL	6150	INR	106.17	106.1382	
20251103	209	NESTLNSENOV2025FUT		NESTLNSENOV2025FUT-NOV Series 	DT2500112090093306	SELL	6000	INR	1269.4583	1269.0775	
20251103	209	NMDCNSENOV2025FUT		NMDCNSENOV2025FUT-NOV Series 	DT2500112090093307	SELL	67500	INR	76.717	76.694	
20251103	209	PAYTMNSENOV2025FUT		PAYTMNSENOV2025FUT-NOV Series 	DT2500112090093309	BUY	22475	INR	1290.4548	1290.5838	
20251103	209	PAYTMNSENOV2025FUT		PAYTMNSENOV2025FUT-NOV Series 	DT2500112090093308	BUY	55825	INR	1293.2117	1293.341	
20251103	209	PNBHOUSINGNSENOV2025FUT		PNBHOUSINGNSENOV2025FUT-NOV Series 	DT2500112090093310	SELL	3900	INR	947.1833	946.8992	
20251103	209	SAILNSENOV2025FUT		SAILNSENOV2025FUT-NOV Series 	DT2500112090093312	SELL	18800	INR	141.0725	141.0302	
20251103	209	SAILNSENOV2025FUT		SAILNSENOV2025FUT-NOV Series 	DT2500112090093311	SELL	319600	INR	138.8771	138.8355	
20251103	209	SOLARINDSNSENOV2025FUT		SOLARINDSNSENOV2025FUT-NOV Series 	DT2500112090093280	SELL	375	INR	14053.2	14048.984107	
20251103	209	SOLARINDSNSENOV2025FUT		SOLARINDSNSENOV2025FUT-NOV Series 	DT2500112090093279	SELL	825	INR	14174.6364	14170.384097	
20251103	209	SRTRANSENOV2025FUT		SRTRANSENOV2025FUT-NOV Series 	DT2500112090093313	BUY	2475	INR	789.1167	789.195601	
20251103	209	SUZLNNSENOV2025FUT		SUZLNNSENOV2025FUT-NOV Series 	DT2500112090093281	SELL	16000	INR	59.355	59.3372	
20251103	209	SUZLNNSENOV2025FUT		SUZLNNSENOV2025FUT-NOV Series 	DT2500112090093283	SELL	64000	INR	59.4825	59.4647	
20251103	209	SUZLNNSENOV2025FUT		SUZLNNSENOV2025FUT-NOV Series 	DT2500112090093282	SELL	128000	INR	59.5494	59.5316	
20251103	209	TIINDIANSENOV2025FUT		TIINDIANSENOV2025FUT-NOV Series 	DT2500112090093286	SELL	1000	INR	3051.56	3050.6446	
20251103	209	TISCNSENOV2025FUT		TISCNSENOV2025FUT-NOV Series 	DT2500112090093284	SELL	5500	INR	183.84	183.7849	
20251103	209	TISCNSENOV2025FUT		TISCNSENOV2025FUT-NOV Series 	DT2500112090093285	SELL	5500	INR	184.07	184.0148	
20251103	209	UTIBKNSENOV2025FUT		UTIBKNSENOV2025FUT-NOV Series 	DT2500112090093316	SELL	40625	INR	1241.0646	1240.6923	
20251103	209	ZOMATNSENOV2025FUT		ZOMATNSENOV2025FUT-NOV Series 	DT2500112090093269	SELL	101850	INR	317.6333	317.5381	
20251103	233	60GOLD001		GOLD BULLION	CF2500112330000220	ETFBUY	3	INR	12097539.755249	12097539.755249	20251103
20251103	322	010200901	INE062A01020	EQ - STATE BANK OF INDIA	CF2500113220006318	BUY	32030	INR	949.0401	950.2264	20251104
20251103	322	010201101	INE562A01011	EQ - INDIAN BANK	CF2500113220006319	BUY	28622	INR	880.2391	881.3393	20251104
20251103	322	010205601	INE0J1Y01017	EQ - LIC OF INDIA	CF2500113220006253	SELL	22070	INR	909.7137	908.6221	20251104
20251103	322	010207501	INE237A01028	EQ - KOTAK MAHINDRA BANK LTD.	CF2500113220006254	SELL	394	INR	2107.2061	2104.677496	20251104
20251103	322	010207901	INE296A01032	EQ - BAJAJ FINANCE LTD.	CF2500113220006255	BUY	5822	INR	1044.078	1045.383	20251104
20251103	322	010213601	INE238A01034	EQ - AXIS BANK LTD.	CF2500113220006256	BUY	3965	INR	1236.625	1238.1707	20251104
20251103	322	010216601	INE040A01034	EQ - HDFC BANK LIMITED	CF2500113220006257	SELL	1229	INR	991.8888	990.698597	20251104
20251103	322	010420201	INE169A01031	EQ - COROMANDEL INTERNATIONAL LTD.	CF2500113220006258	SELL	2978	INR	2120.7411	2118.196301	20251104
20251103	322	010440301	INE358A01014	EQ - ABBOTT INDIA LTD.	CF2500113220006259	SELL	96	INR	28924.6354	28889.925921	20251104
20251103	322	010440901	INE179A01014	EQ - PROCTER & GAMBLE HYGIENE & HEL	CF2500113220006320	BUY	215	INR	13393.5674	13410.309307	20251104
20251103	322	010444801	INE089A01031	EQ - DR REDDYS LABORATORIES LTD.	CF2500113220006261	SELL	769	INR	1197.5458	1196.108804	20251104
20251103	322	010446901	INE685A01028	EQ - TORRENT PHARMACEUTICALS LTD.	CF2500113220006262	SELL	2282	INR	3610.5437	3606.211101	20251104
20251103	322	010448501	INE044A01036	EQ - SUN PHARMACEUTICALS INDUSTRIES	CF2500113220006263	SELL	22667	INR	1698.9107	1696.8721	20251104
20251103	322	010607501	INE298A01020	EQ - CUMMINS INDIA LTD.	CF2500113220006264	BUY	2854	INR	4387.2052	4392.689201	20251104
20251103	322	010626301	INE263A01024	EQ - BHARAT ELECTRONICS LTD.	CF2500113220006321	BUY	191199	INR	421.2344	421.7609	20251104
20251103	322	010631201	INE280A01028	EQ - TITAN COMPANY LTD.	CF2500113220006266	SELL	51	INR	3726.0686	3721.597424	20251104
20251103	322	010648001	INE281B01032	EQ - LLOYDS METALS & ENERGY LTD.	CF2500113220006267	SELL	6851	INR	1320.1409	1318.5568	20251104
20251103	322	011101101	INE883A01011	EQ - MRF LTD.	CF2500113220006268	SELL	32	INR	158453.2813	158263.13755	20251104
20251103	322	011404501	INE647A01010	EQ - SRF LTD.	CF2500113220006269	SELL	7081	INR	2957.1381	2953.5896	20251104
20251103	322	011800901	INE323A01026	EQ - BOSCH LTD.	CF2500113220006270	SELL	73	INR	36779.3836	36735.248395	20251104
20251103	322	011801801	INE118A01012	EQ - BAJAJ HOLDINGS & INVESTMENT LT	CF2500113220006271	SELL	1252	INR	12104.5974	12090.071897	20251104
